Time,Susceptible,Infected,Recovered,Deaths,Country
2020-05-11,375528,18665,178165,35368,Luxembourg
2020-05-12,375742,17843,178646,35495,Luxembourg
2020-05-13,375947,17055,179107,35617,Luxembourg
2020-05-14,376144,16300,179548,35734,Luxembourg
2020-05-15,376333,15578,179970,35845,Luxembourg
2020-05-16,376513,14887,180374,35952,Luxembourg
2020-05-17,376629,14443,180633,36021,Luxembourg
2020-05-18,376796,13802,181008,36120,Luxembourg
2020-05-19,376956,13190,181366,36214,Luxembourg
2020-05-20,377109,12604,181708,36305,Luxembourg
2020-05-21,377255,12045,182034,36391,Luxembourg
2020-05-22,377395,11511,182346,36474,Luxembourg
2020-05-23,377484,11169,182546,36526,Luxembourg
2020-05-24,377614,10675,182835,36603,Luxembourg
2020-05-25,377737,10203,183111,36676,Luxembourg
2020-05-26,377855,9752,183374,36745,Luxembourg
2020-05-27,377968,9322,183625,36812,Luxembourg
2020-05-28,378075,8911,183864,36875,Luxembourg
2020-05-29,378144,8648,184018,36916,Luxembourg
2020-05-30,378244,8267,184240,36974,Luxembourg
2020-05-31,378339,7904,184452,37030,Luxembourg
2020-06-01,378430,7557,184655,37084,Luxembourg
2020-06-02,378518,7224,184849,37135,Luxembourg
2020-06-03,378601,6906,185034,37184,Luxembourg
2020-06-04,378655,6702,185154,37216,Luxembourg
2020-06-05,378732,6406,185326,37261,Luxembourg
2020-06-06,378807,6122,185492,37305,Luxembourg
2020-06-07,378878,5850,185651,37347,Luxembourg
2020-06-08,378946,5591,185802,37387,Luxembourg
2020-06-09,378990,5424,185899,37413,Luxembourg
2020-06-10,379053,5183,186040,37450,Luxembourg
2020-06-11,379113,4952,186175,37486,Luxembourg
2020-06-12,379171,4732,186303,37520,Luxembourg
2020-06-13,379226,4522,186426,37552,Luxembourg
2020-06-14,379279,4321,186543,37583,Luxembourg
2020-06-15,379313,4192,186618,37603,Luxembourg
2020-06-16,379362,4006,186726,37632,Luxembourg
2020-06-17,379408,3829,186830,37659,Luxembourg
2020-06-18,379453,3659,186929,37685,Luxembourg
2020-06-19,379495,3498,187023,37710,Luxembourg
2020-06-20,379536,3343,187113,37734,Luxembourg
2020-06-21,379562,3244,187171,37749,Luxembourg
2020-06-22,379599,3102,187254,37771,Luxembourg
2020-06-23,379635,2965,187334,37792,Luxembourg
2020-06-24,379669,2835,187410,37812,Luxembourg
2020-06-25,379702,2710,187482,37831,Luxembourg
2020-06-26,379734,2591,187552,37850,Luxembourg
2020-06-27,379754,2514,187597,37862,Luxembourg
2020-06-28,379783,2403,187661,37879,Luxembourg
2020-06-29,379811,2297,187723,37895,Luxembourg
2020-06-30,379838,2195,187783,37911,Luxembourg
2020-07-01,379863,2098,187839,37926,Luxembourg
2020-07-02,379887,2005,187894,37940,Luxembourg
2020-07-03,379903,1945,187928,37949,Luxembourg
2020-07-04,379911,1916,187945,37954,Luxembourg
2020-04-01,25277030,726146,207628,51562,Madagascar
2020-04-02,25218888,763506,223764,56208,Madagascar
2020-04-03,25157917,802629,240727,61093,Madagascar
2020-04-04,25094001,843581,258557,66227,Madagascar
2020-04-05,25027007,886440,277295,71623,Madagascar
2020-04-06,24956802,931287,296984,77293,Madagascar
2020-04-07,24883253,978196,317668,83249,Madagascar
2020-04-08,24806227,1027243,339392,89504,Madagascar
2020-04-09,24725591,1078499,362204,96073,Madagascar
2020-04-10,24641212,1132034,386151,102969,Madagascar
2020-04-11,24552959,1187918,411284,110206,Madagascar
2020-04-12,24460698,1246216,437653,117799,Madagascar
2020-04-13,24364296,1306994,465313,125763,Madagascar
2020-04-14,24263623,1370313,494315,134115,Madagascar
2020-04-15,24158545,1436235,524717,142869,Madagascar
2020-04-16,24048931,1504818,556575,152043,Madagascar
2020-04-17,23934648,1576119,589947,161652,Madagascar
2020-04-18,23815565,1650193,624893,171715,Madagascar
2020-04-19,23691549,1727092,661475,182249,Madagascar
2020-04-20,23562470,1806868,699755,193272,Madagascar
2020-04-21,23428300,1889499,739772,204795,Madagascar
2020-04-22,23289024,1974950,781563,216829,Madagascar
2020-04-23,23144458,2063296,825214,229399,Madagascar
2020-04-24,22994438,2154596,870805,242527,Madagascar
2020-04-25,22838819,2248895,918415,256236,Madagascar
2020-04-26,22677477,2346219,968120,270549,Madagascar
2020-04-27,22510309,2446578,1019993,285486,Madagascar
2020-04-28,22337231,2549966,1074102,301067,Madagascar
2020-04-29,22158181,2656359,1130514,317311,Madagascar
2020-04-30,21973117,2765718,1189294,334237,Madagascar
2020-05-01,21782016,2877986,1250502,351862,Madagascar
2020-05-02,21584876,2993091,1314196,370203,Madagascar
2020-05-03,21381718,3110942,1380430,389275,Madagascar
2020-05-04,21172581,3231434,1449257,409094,Madagascar
2020-05-05,20957523,3354444,1520725,429674,Madagascar
2020-05-06,20736626,3479832,1594880,451027,Madagascar
2020-05-07,20509991,3607442,1671766,473167,Madagascar
2020-05-08,20277737,3737102,1751422,496104,Madagascar
2020-05-09,20040008,3868623,1833886,519850,Madagascar
2020-05-10,19796965,4001797,1919190,544414,Madagascar
2020-05-11,19548789,4136404,2007368,569805,Madagascar
2020-05-12,19295685,4272203,2098446,596031,Madagascar
2020-05-13,19037876,4408939,2192451,623100,Madagascar
2020-05-14,18775604,4546341,2289403,651018,Madagascar
2020-05-15,18509135,4684117,2389323,679791,Madagascar
2020-05-16,18238753,4821964,2492227,709422,Madagascar
2020-05-17,17964762,4959559,2598128,739917,Madagascar
2020-05-18,17687489,5096563,2707037,771278,Madagascar
2020-05-19,17407167,5232701,2818985,803514,Madagascar
2020-05-20,17123915,5367813,2934004,836634,Madagascar
2020-05-21,16838157,5501556,3052032,870620,Madagascar
2020-05-22,16550318,5633595,3172999,905453,Madagascar
2020-05-23,16260812,5763605,3296835,941113,Madagascar
2020-05-24,15970043,5891278,3423468,977577,Madagascar
2020-05-25,15386271,6138440,3684820,1052834,Madagascar
2020-05-26,15094019,6257381,3819384,1091583,Madagascar
2020-05-27,14802005,6372884,3956431,1131046,Madagascar
2020-05-28,14510574,6484711,4095880,1171201,Madagascar
2020-05-29,14220064,6592635,4237644,1212023,Madagascar
2020-05-30,13930800,6696444,4381637,1253486,Madagascar
2020-05-31,13643093,6795939,4527768,1295565,Madagascar
2020-06-01,13357248,6890937,4675947,1338234,Madagascar
2020-06-02,13073554,6981267,4826080,1381465,Madagascar
2020-06-03,12792292,7066773,4978070,1425231,Madagascar
2020-06-04,12513730,7147311,5131821,1469505,Madagascar
2020-06-05,12238125,7222753,5287231,1514256,Madagascar
2020-06-06,11965725,7292985,5444201,1559456,Madagascar
2020-06-07,11696762,7357906,5602624,1605074,Madagascar
2020-06-08,11431462,7417427,5762395,1651081,Madagascar
2020-06-09,11170036,7471478,5923407,1697445,Madagascar
2020-06-10,10912686,7519997,6085548,1744134,Madagascar
2020-06-11,10659603,7562940,6248706,1791117,Madagascar
2020-06-12,10410963,7600277,6412767,1838359,Madagascar
2020-06-13,10166936,7631988,6577615,1885827,Madagascar
2020-06-14,9927677,7658071,6743130,1933488,Madagascar
2020-06-15,9693332,7678536,6909192,1981306,Madagascar
2020-06-16,9464035,7693407,7075677,2029247,Madagascar
2020-06-17,9239907,7702723,7242463,2077273,Madagascar
2020-06-18,9021062,7706535,7409420,2125349,Madagascar
2020-06-19,8807598,7704910,7576420,2173438,Madagascar
2020-06-20,8599604,7697928,7743333,2221501,Madagascar
2020-06-21,8397160,7685681,7910024,2269500,Madagascar
2020-06-22,8200221,7668394,8076355,2317396,Madagascar
2020-06-23,8008573,7646430,8242209,2365154,Madagascar
2020-06-24,7822119,7619996,8407501,2412751,Madagascar
2020-06-25,7640764,7589292,8572148,2460162,Madagascar
2020-06-26,7464416,7554515,8736071,2507364,Madagascar
2020-06-27,7292979,7515859,8899192,2554335,Madagascar
2020-06-28,7126361,7473513,9061437,2601055,Madagascar
2020-06-29,6964468,7427662,9222735,2647501,Madagascar
2020-06-30,6807207,7378488,9383016,2693655,Madagascar
2020-07-01,6654484,7326170,9542215,2739497,Madagascar
2020-07-02,6506207,7270881,9700269,2785009,Madagascar
2020-07-03,6362282,7212792,9857117,2830174,Madagascar
2020-07-04,6222618,7152071,10012702,2874975,Madagascar
2020-07-05,6087120,7088880,10166968,2919397,Madagascar
2020-07-06,5955698,7023379,10319864,2963424,Madagascar
2020-07-07,5828259,6955724,10471340,3007042,Madagascar
2020-07-08,5704710,6886067,10621350,3050238,Madagascar
2020-07-09,5584961,6814556,10769850,3092999,Madagascar
2020-07-10,5468918,6741336,10916798,3135314,Madagascar
2020-07-11,5356491,6666547,11062157,3177171,Madagascar
2020-07-12,5247589,6590327,11205891,3218559,Madagascar
2020-07-13,5142119,6512809,11347967,3259471,Madagascar
2020-07-14,5039990,6434123,11488356,3299896,Madagascar
2020-07-15,4941113,6354395,11627030,3339828,Madagascar
2020-07-16,4845395,6273747,11763965,3379259,Madagascar
2020-07-17,4752747,6192298,11899139,3418183,Madagascar
2020-07-18,4576296,6027450,12164132,3494489,Madagascar
2020-07-19,4492313,5944269,12293921,3531862,Madagascar
2020-07-20,4411039,5860724,12421891,3568712,Madagascar
2020-07-21,4332382,5776915,12548034,3605035,Madagascar
2020-07-22,4256255,5692936,12672344,3640831,Madagascar
2020-07-23,4182566,5608882,12794820,3676098,Madagascar
2020-07-24,4111227,5524840,12915461,3710838,Madagascar
2020-07-25,4042149,5440895,13034272,3745050,Madagascar
2020-07-26,3975242,5357129,13151259,3778736,Madagascar
2020-07-27,3910454,5273620,13266400,3811892,Madagascar
2020-07-28,3847757,5190430,13379671,3844509,Madagascar
2020-07-29,3787078,5107607,13491089,3876592,Madagascar
2020-07-30,3728345,5025197,13600676,3908148,Madagascar
2020-07-31,3671486,4943245,13708453,3939183,Madagascar
2020-08-01,3616433,4861792,13814438,3969702,Madagascar
2020-08-02,3563120,4780881,13918654,3999711,Madagascar
2020-08-03,3511481,4700550,14021118,4029216,Madagascar
2020-08-04,3461455,4620835,14121853,4058223,Madagascar
2020-08-05,3412979,4541773,14220877,4086738,Madagascar
2020-08-06,3365996,4463396,14318210,4114765,Madagascar
2020-08-07,3320448,4385735,14413871,4142311,Madagascar
2020-08-08,3276281,4308822,14507881,4169382,Madagascar
2020-08-09,3233442,4232683,14600259,4195982,Madagascar
2020-08-10,3191880,4157344,14691024,4222118,Madagascar
2020-08-11,3151545,4082830,14780195,4247796,Madagascar
2020-08-12,3112392,4009163,14867791,4273019,Madagascar
2020-08-13,3074375,3936364,14953832,4297795,Madagascar
2020-08-14,3037450,3864451,15038336,4322129,Madagascar
2020-08-15,3001578,3793441,15121322,4346025,Madagascar
2020-08-16,2966719,3723349,15202810,4369489,Madagascar
2020-08-17,2932835,3654188,15282816,4392528,Madagascar
2020-08-18,2899892,3585969,15361361,4415145,Madagascar
2020-08-19,2867856,3518702,15438461,4437346,Madagascar
2020-08-20,2836697,3452396,15514137,4459137,Madagascar
2020-08-21,2806384,3387054,15588405,4480523,Madagascar
2020-08-22,2776892,3322682,15661284,4501509,Madagascar
2020-08-23,2748194,3259281,15732792,4522100,Madagascar
2020-08-24,2720267,3196852,15802946,4542301,Madagascar
2020-08-25,2693090,3135393,15871765,4562118,Madagascar
2020-08-26,2666643,3074901,15939267,4581555,Madagascar
2020-08-27,2640910,3015370,16005468,4600618,Madagascar
2020-08-28,2615874,2956794,16070386,4619312,Madagascar
2020-08-29,2591523,2899164,16134038,4637641,Madagascar
2020-08-30,2567845,2842468,16196443,4655610,Madagascar
2020-08-31,2544829,2786695,16257616,4673226,Madagascar
2020-09-01,2522470,2731829,16317576,4690491,Madagascar
2020-09-02,2500761,2677855,16376338,4707412,Madagascar
2020-09-03,2479698,2624755,16433920,4723993,Madagascar
2020-09-04,2459280,2572508,16490339,4740239,Madagascar
2020-09-05,2439508,2521093,16545611,4756155,Madagascar
2020-09-06,2420383,2470486,16599752,4771745,Madagascar
2020-09-07,2401910,2420661,16652780,4787015,Madagascar
2020-09-08,2384096,2371592,16704710,4801968,Madagascar
2020-09-09,2366839,2323327,16755582,4816617,Madagascar
2020-09-10,2350033,2275924,16805437,4830973,Madagascar
2020-09-11,2317732,2183657,16902154,4858823,Madagascar
2020-09-12,2302218,2138773,16949048,4872326,Madagascar
2020-09-13,2287116,2094708,16994987,4885555,Madagascar
2020-09-14,2272416,2051451,17039986,4898512,Madagascar
2020-09-15,2258110,2008991,17084061,4911204,Madagascar
2020-09-16,2244187,1967319,17127226,4923633,Madagascar
2020-09-17,2230639,1926424,17169498,4935806,Madagascar
2020-09-18,2217457,1886294,17210890,4947725,Madagascar
2020-09-19,2204632,1846921,17251419,4959395,Madagascar
2020-09-20,2192154,1808292,17291098,4970821,Madagascar
2020-09-21,2180016,1770400,17329943,4982007,Madagascar
2020-09-22,2168209,1733231,17367969,4992956,Madagascar
2020-09-23,2156724,1696778,17405190,5003674,Madagascar
2020-09-24,2145552,1661028,17441621,5014165,Madagascar
2020-09-25,2134686,1625973,17477275,5024432,Madagascar
2020-09-26,2124117,1591601,17512168,5034479,Madagascar
2020-09-27,2113837,1557903,17546314,5044312,Madagascar
2020-09-28,2103838,1524869,17579727,5053933,Madagascar
2020-09-29,2094111,1492488,17612420,5063347,Madagascar
2020-09-30,2084650,1460750,17644408,5072558,Madagascar
2020-10-01,2075445,1429646,17675704,5081570,Madagascar
2020-10-02,2066491,1399165,17706324,5090387,Madagascar
2020-10-03,2057778,1369297,17736279,5099013,Madagascar
2020-10-04,2049299,1340032,17765583,5107451,Madagascar
2020-10-05,2041048,1311361,17794251,5115706,Madagascar
2020-10-06,2033016,1283274,17822295,5123782,Madagascar
2020-10-07,2025196,1255760,17849729,5131681,Madagascar
2020-10-08,2017582,1228809,17876566,5139409,Madagascar
2020-10-09,2010166,1202413,17902818,5146969,Madagascar
2020-10-10,2002942,1176561,17928500,5154364,Madagascar
2020-10-11,1995901,1151243,17953623,5161598,Madagascar
2020-10-12,1989039,1126450,17978201,5168675,Madagascar
2020-10-13,1982347,1102172,18002247,5175599,Madagascar
2020-10-14,1975821,1078400,18025772,5182374,Madagascar
2020-10-15,1969452,1055123,18048790,5189002,Madagascar
2020-10-16,1963234,1032332,18071313,5195487,Madagascar
2020-10-17,1957162,1010018,18093352,5201834,Madagascar
2020-10-18,1951229,988171,18114922,5208045,Madagascar
2020-10-19,1945429,966781,18136032,5214124,Madagascar
2020-10-20,1939756,945839,18156697,5220074,Madagascar
2020-10-21,1934205,925336,18176926,5225899,Madagascar
2020-10-22,1928768,905262,18196733,5231603,Madagascar
2020-10-23,1923442,885608,18216129,5237188,Madagascar
2020-10-24,1918234,866358,18235118,5242656,Madagascar
2020-10-25,1913148,847503,18253706,5248008,Madagascar
2020-10-26,1908181,829038,18271900,5253247,Madagascar
2020-10-27,1903331,810956,18289705,5258374,Madagascar
2020-10-28,1898596,793250,18307129,5263391,Madagascar
2020-10-29,1893974,775914,18324178,5268301,Madagascar
2020-10-30,1889461,758941,18340859,5273104,Madagascar
2020-10-31,1885058,742327,18357178,5277803,Madagascar
2020-11-01,1880760,726063,18373142,5282400,Madagascar
2020-11-02,1876566,710145,18388758,5286897,Madagascar
2020-11-03,1872474,694567,18404030,5291295,Madagascar
2020-11-04,1864587,664403,18433574,5299802,Madagascar
2020-11-05,1860787,649805,18447858,5303915,Madagascar
2020-11-06,1857081,635523,18461825,5307937,Madagascar
2020-11-07,1853467,621551,18475480,5311869,Madagascar
2020-11-08,1849941,607881,18488830,5315713,Madagascar
2020-11-09,1846503,594510,18501882,5319471,Madagascar
2020-11-10,1843149,581430,18514641,5323145,Madagascar
2020-11-11,1839879,568637,18527113,5326737,Madagascar
2020-11-12,1836690,556124,18539304,5330247,Madagascar
2020-11-13,1833580,543886,18551220,5333679,Madagascar
2020-11-14,1830548,531918,18562868,5337033,Madagascar
2020-11-15,1827590,520213,18574252,5340311,Madagascar
2020-11-16,1824706,508766,18585379,5343515,Madagascar
2020-11-17,1821893,497573,18596254,5346646,Madagascar
2020-11-18,1819149,486626,18606884,5349707,Madagascar
2020-11-19,1816473,475922,18617273,5352699,Madagascar
2020-11-20,1813862,465454,18627428,5355623,Madagascar
2020-11-21,1811315,455217,18637353,5358481,Madagascar
2020-11-22,1808829,445206,18647055,5361275,Madagascar
2020-11-23,1806404,435416,18656540,5364006,Madagascar
2020-11-24,1804037,425842,18665812,5366676,Madagascar
2020-11-25,1801725,416478,18674876,5369286,Madagascar
2020-11-26,1799469,407320,18683739,5371838,Madagascar
2020-11-27,1797265,398361,18692406,5374334,Madagascar
2020-11-28,1795111,389599,18700882,5376774,Madagascar
2020-11-29,1793007,381026,18709172,5379161,Madagascar
2020-11-30,1790950,372639,18717281,5381497,Madagascar
2020-12-01,1788938,364432,18725215,5383781,Madagascar
2020-12-02,1786970,356400,18732979,5386017,Madagascar
2020-12-03,1785045,348540,18740577,5388205,Madagascar
2020-12-04,1783159,340845,18748015,5390347,Madagascar
2020-12-05,1781312,333312,18755298,5392444,Madagascar
2020-12-06,1779502,325935,18762431,5394498,Madagascar
2020-12-07,1777729,318712,18769416,5396509,Madagascar
2020-12-08,1775995,311642,18776251,5398477,Madagascar
2020-12-09,1774300,304723,18782940,5400403,Madagascar
2020-12-10,1772643,297952,18789483,5402287,Madagascar
2020-12-11,1771024,291328,18795884,5404131,Madagascar
2020-12-12,1769440,284846,18802146,5405934,Madagascar
2020-12-13,1767893,278505,18808270,5407697,Madagascar
2020-12-14,1766382,272302,18814260,5409422,Madagascar
2020-12-15,1764905,266235,18820117,5411109,Madagascar
2020-12-16,1763462,260302,18825845,5412758,Madagascar
2020-12-17,1762052,254499,18831445,5414371,Madagascar
2020-12-18,1760675,248824,18836920,5415947,Madagascar
2020-12-19,1759330,243275,18842272,5417488,Madagascar
2020-12-20,1758016,237850,18847504,5418995,Madagascar
2020-12-21,1756733,232546,18852619,5420468,Madagascar
2020-12-22,1755481,227361,18857617,5421907,Madagascar
2020-12-23,1754257,222292,18862503,5423314,Madagascar
2020-12-24,1753063,217337,18867277,5424689,Madagascar
2020-12-25,1751897,212494,18871943,5426032,Madagascar
2020-12-26,1750758,207761,18876502,5427345,Madagascar
2020-12-27,1749646,203134,18880958,5428628,Madagascar
2020-12-28,1747501,194194,18889565,5431106,Madagascar
2020-12-29,1746467,189875,18893721,5432303,Madagascar
2020-12-30,1745457,185654,18897782,5433473,Madagascar
2020-12-31,1744471,181530,18901750,5434615,Madagascar
2021-01-01,1743508,177499,18905627,5435732,Madagascar
2021-01-02,1742568,173560,18909416,5436823,Madagascar
2021-01-03,1741650,169710,18913118,5437889,Madagascar
2021-01-04,1740754,165947,18916735,5438930,Madagascar
2021-01-05,1739879,162270,18920270,5439948,Madagascar
2021-01-06,1739024,158675,18923724,5440943,Madagascar
2021-01-07,1738189,155162,18927100,5441915,Madagascar
2021-01-08,1737374,151727,18930400,5442865,Madagascar
2021-01-09,1736577,148369,18933626,5443794,Madagascar
2021-01-10,1735798,145086,18936780,5444702,Madagascar
2021-01-11,1735037,141876,18939863,5445590,Madagascar
2021-01-12,1734293,138736,18942879,5446458,Madagascar
2021-01-13,1733566,135665,18945828,5447308,Madagascar
2021-01-14,1732854,132661,18948712,5448138,Madagascar
2021-01-15,1732158,129722,18951535,5448951,Madagascar
2021-01-16,1731477,126845,18954297,5449746,Madagascar
2021-01-17,1730811,124030,18957001,5450525,Madagascar
2021-01-18,1730158,121273,18959648,5451287,Madagascar
2021-01-19,1729518,118574,18962240,5452034,Madagascar
2021-01-20,1728892,115930,18964779,5452765,Madagascar
2020-04-10,16424124,1215133,395932,108124,Malawi
2020-04-11,16356556,1254826,417944,113987,Malawi
2020-04-12,16287081,1295518,440672,120042,Malawi
2020-04-13,16179231,1358443,476147,129492,Malawi
2020-04-14,16104868,1401656,500745,136044,Malawi
2020-04-15,16028508,1445879,526122,142804,Malawi
2020-04-16,15950127,1491113,552297,149776,Malawi
2020-04-17,15828726,1560850,593093,160644,Malawi
2020-04-18,15745214,1608593,621339,168168,Malawi
2020-04-19,15659620,1657328,650444,175921,Malawi
2020-04-20,15571933,1707045,680427,183908,Malawi
2020-04-21,15436452,1783470,727060,196330,Malawi
