Time,Susceptible,Infected,Recovered/Deaths,Country
2020-04-05,13832710,838008,337434,Somalia
2020-04-06,13764560,882313,361279,Somalia
2020-04-07,13693161,928609,386383,Somalia
2020-04-08,13618413,976939,412801,Somalia
2020-04-09,13540221,1027345,440587,Somalia
2020-04-10,13373142,1134514,500497,Somalia
2020-04-11,13284087,1191329,532736,Somalia
2020-04-12,13191251,1250325,566577,Somalia
2020-04-13,13094560,1311512,602081,Somalia
2020-04-14,12993947,1374898,639308,Somalia
2020-04-15,12889347,1440485,678321,Somalia
2020-04-16,12780702,1508267,719183,Somalia
2020-04-17,12667959,1578236,761958,Somalia
2020-04-18,12551086,1650395,806672,Somalia
2020-04-19,12430077,1724714,853362,Somalia
2020-04-20,12304925,1801120,902108,Somalia
2020-04-21,12175635,1879531,952987,Somalia
2020-04-22,11904752,2041992,1061408,Somalia
2020-04-23,11763250,2125831,1119072,Somalia
2020-04-24,11617795,2211250,1179107,Somalia
2020-04-25,11468470,2298121,1241561,Somalia
2020-04-26,11315376,2386304,1306473,Somalia
2020-04-27,11158626,2475650,1373877,Somalia
2020-04-28,10998351,2566000,1443801,Somalia
2020-04-29,10834698,2657188,1516267,Somalia
2020-04-30,10667826,2749035,1591292,Somalia
2020-05-01,10497912,2841354,1668886,Somalia
2020-05-02,10325148,2933949,1749055,Somalia
2020-05-03,10149740,3026615,1831797,Somalia
2020-05-04,9791901,3211283,2004969,Somalia
2020-05-05,9609959,3302827,2095367,Somalia
2020-05-06,9426356,3393521,2188276,Somalia
2020-05-07,9241375,3483113,2283665,Somalia
2020-05-08,9055315,3571338,2381500,Somalia
2020-05-09,8868491,3657924,2481738,Somalia
2020-05-10,8681232,3742589,2584332,Somalia
2020-05-11,8493884,3825041,2689227,Somalia
2020-05-12,8306808,3904979,2796366,Somalia
2020-05-13,8120379,3982092,2905681,Somalia
2020-05-14,7934984,4056062,3017106,Somalia
2020-05-15,7750840,4126686,3130626,Somalia
2020-05-16,7387005,4257584,3363563,Somalia
2020-05-17,7207713,4317711,3482729,Somalia
2020-05-18,7030418,4374204,3603530,Somalia
2020-05-19,6855297,4427011,3725844,Somalia
2020-05-20,6682514,4476084,3849554,Somalia
2020-05-21,6512223,4521387,3974543,Somalia
2020-05-22,6344568,4562889,4100696,Somalia
2020-05-23,6179685,4600568,4227900,Somalia
2020-05-24,6017699,4634410,4356044,Somalia
2020-05-25,5858723,4664409,4485021,Somalia
2020-05-26,5702865,4690566,4614722,Somalia
2020-05-27,5550218,4712892,4745042,Somalia
2020-05-28,5254891,4746129,5007133,Somalia
2020-05-29,5112351,4757098,5138703,Somalia
2020-05-30,4973305,4764355,5270493,Somalia
2020-05-31,4837799,4767948,5402406,Somalia
2020-06-01,4705867,4767935,5534351,Somalia
2020-06-02,4577537,4764381,5666235,Somalia
2020-06-03,4452824,4757360,5797969,Somalia
2020-06-04,4331734,4746952,5929467,Somalia
2020-06-05,4214263,4733248,6060641,Somalia
2020-06-06,4100399,4716344,6191410,Somalia
2020-06-07,3990117,4696345,6321690,Somalia
2020-06-08,3883384,4673365,6451403,Somalia
2020-06-09,3680383,4618951,6708819,Somalia
2020-06-10,3583997,4587784,6836371,Somalia
2020-06-11,3490929,4554167,6963057,Somalia
2020-06-12,3401093,4518252,7088807,Somalia
2020-06-13,3314410,4480239,7213503,Somalia
2020-06-14,3230781,4440324,7337047,Somalia
2020-06-15,3150091,4398651,7459410,Somalia
2020-06-16,3072228,4355361,7580563,Somalia
2020-06-17,2997086,4310589,7700478,Somalia
2020-06-18,2924559,4264464,7819130,Somalia
2020-06-19,2854547,4217112,7936493,Somalia
2020-06-20,2786955,4168652,8052545,Somalia
2020-06-21,2658657,4068868,8280628,Somalia
2020-06-22,2597776,4017758,8392618,Somalia
2020-06-23,2538963,3965972,8503217,Somalia
2020-06-24,2482140,3913604,8612409,Somalia
2020-06-25,2427232,3860744,8720177,Somalia
2020-06-26,2374166,3807479,8826508,Somalia
2020-06-27,2322877,3753887,8931389,Somalia
2020-06-28,2273299,3700044,9034810,Somalia
2020-06-29,2225372,3646020,9136760,Somalia
2020-06-30,2179040,3591881,9237231,Somalia
2020-07-01,2134250,3537686,9336216,Somalia
2020-07-02,2049100,3429346,9529706,Somalia
2020-07-03,2008652,3375297,9624203,Somalia
2020-07-04,1969571,3321382,9717200,Somalia
2020-07-05,1931819,3267638,9808695,Somalia
2020-07-06,1895368,3214095,9898689,Somalia
2020-07-07,1860189,3160779,9987185,Somalia
2020-07-08,1826258,3107708,10074187,Somalia
2020-07-09,1793554,3054899,10159699,Somalia
2020-07-10,1762062,3002362,10243729,Somalia
2020-07-11,1731768,2950101,10326283,Somalia
2020-07-12,1702663,2898119,10407370,Somalia
2020-07-13,1674737,2846413,10487003,Somalia
2020-07-14,1621814,2744388,10641951,Somalia
2020-07-15,1596676,2694174,10717302,Somalia
2020-07-16,1572379,2644510,10791263,Somalia
2020-07-17,1548892,2595409,10863852,Somalia
2020-07-18,1526187,2546880,10935086,Somalia
2020-07-19,1504234,2498935,11004983,Somalia
2020-07-20,1483006,2451583,11073563,Somalia
2020-07-21,1462477,2404834,11140842,Somalia
2020-07-22,1442620,2358694,11206839,Somalia
2020-07-23,1423409,2313173,11271571,Somalia
2020-07-24,1404821,2268276,11335056,Somalia
2020-07-25,1386832,2224009,11397312,Somalia
2020-07-26,1352560,2137386,11518207,Somalia
2020-07-27,1336234,2095038,11576881,Somalia
2020-07-28,1320421,2053336,11634396,Somalia
2020-07-29,1305101,2012282,11690769,Somalia
2020-07-30,1290255,1971878,11746019,Somalia
